"","Gene","Pvalue.Gain.R","Diff.Gain.R","CV.Gain.R","Pvalue.Loss.R","Diff.Loss.R","CV.Loss.R","Pvalue.GainvLoss.R","Diff.GainvLoss.R","X","Pvalue.Gain","Diff.Gain","CV.Gain","Pvalue.Loss","Diff.Loss","CV.Loss","Pvalue.GainvLoss","Diff.GainvLoss","Three.Protein.Gain","Three.Protein.Loss","Three.RNA.Gain","Three.RNA.Loss"
"338","DYNC2H1",0.0176439536855459,0.22316619172342,-356.742050399191,0.000250082993611104,-0.296999150685223,-0.54359500931359,9.99696966463446e-07,0.520165342408643,2237,0.142325407036007,0.155937396582686,0.808544469261002,0.705486962626434,0.0401725077492676,1.86304105976292,0.348859698737759,0.115764888833419,"Buffering","Buffering","Buffering","Scaling"
"339","DYNLL1",0.000437583201700568,0.214021878575551,0.176525137892441,0.00127069824344734,-0.191010653239911,0.252417119323356,9.42686931446189e-08,0.405032531815462,2239,0.661323486444396,0.0249978516813297,2.19786313344556,0.0364681933782416,-0.0965223771307286,-0.325630099940186,0.0645187652540003,0.121520228812058,"Buffering","Buffering","Buffering","Buffering"
"340","DYRK1A",0.000433571424714651,0.175001893526503,0.166456529961881,4.89316312310126e-14,-0.306082012161678,1.62103304737202,1.2193867223148e-14,0.481083905688182,2244,0.160552679692044,0.111551429600803,0.372110601948258,0.00818927099548979,-0.118307723684521,-0.3579812502288,0.00895173816383216,0.229859153285324,"Buffering","Buffering","Buffering","Scaling"
"341","ECH1",2.80947388821093e-05,0.473415182278039,2.4145025003372,0.000130275245578208,-0.29025011686726,-0.562846587824263,2.30135424958354e-09,0.763665299145299,2258,0.0139548247205705,0.320282793960607,0.7095528312383,0.696663421365895,-0.052336043915614,-1.70947188271085,0.01630156402843,0.372618837876221,"Scaling","Buffering","Scaling","Scaling"
"342","EEA1",0.0174997389154905,0.168095444051802,10.9150458903049,5.38330197374252e-07,-0.325734864319667,-0.394988639166311,1.21382617366647e-08,0.493830308371469,2276,0.426788147536889,0.0587958714099846,0.731552222406086,0.00553424158276787,-0.181531009904147,-0.586793152523623,0.00661821014755827,0.240326881314132,"Buffering","Buffering","Buffering","Scaling"
"343","EED",0.000654852750689864,0.245840146261506,-1.41841307402623,3.18611298170998e-06,-0.398650259811295,-0.462554919595117,1.18249943626913e-09,0.644490406072801,2277,0.0568329509267177,0.133269950649122,0.519673560102292,0.633378612951353,-0.0439447568549823,-2.91844565647104,0.0848318316498344,0.177214707504104,"Buffering","Buffering","Buffering","Scaling"
"344","EEF1B2",0.0559343434623275,0.203108726150393,2.49633861463688,6.93481556110235e-05,-0.600330934343434,-0.805509584622076,4.55484734248215e-06,0.803439660493827,2282,0.845425178656005,0.017191704860169,4.41867920838568,0.453659662962038,-0.0555320668163181,-0.968683771676039,0.505705266614563,0.0727237716764871,"Buffering","Buffering","Buffering","Scaling"
"345","EEF1E1",1.43233184028212e-07,0.344052282644267,-0.280615316470885,6.58745337031056e-11,-0.591265094015134,-0.127292232069474,2.10881777144656e-19,0.935317376659402,2284,0.000180964938385489,0.218522501743247,0.1821176469926,0.00177953431851156,-0.245270456968085,-0.28335478018454,7.76262550310817e-07,0.463792958711332,"Buffering","Buffering","Scaling","Scaling"
"346","EEF1G",0.0428561379790213,0.148728499413208,103.170701692952,6.08635514032015e-05,-0.317689222301696,-0.673177879733732,8.9176164166077e-07,0.466417721714905,2285,0.164775832392911,0.0700925186541732,0.468883855821192,0.182025486637433,-0.0872151729447203,-1.02126283225989,0.0350659719357409,0.157307691598894,"Buffering","Buffering","Buffering","Scaling"
"347","EFEMP2",0.224979637653656,0.130761656789812,0.836837631300657,0.118415746251323,-0.179017051825516,1.5178864662967,0.0228417354245585,0.309778708615328,2292,0.799426342117485,-0.0278106204738865,-1.97627108983341,0.331094080522798,0.149594348773098,4.72656687876018,0.28789274763937,-0.177404969246984,"Buffering","Anti-Scaling","Buffering","Buffering"
"348","EFHD1",0.0464068404627743,0.222459459493929,-10.8763662035348,0.364663390639196,-0.0919400298438933,-0.674254090601406,0.023025860604399,0.314399489337822,2293,0.414241935541268,0.112945439075413,2.72033023146643,0.262209065220857,-0.169131116701126,-1.00089770600639,0.1448524263197,0.282076555776539,"Buffering","Buffering","Buffering","Buffering"
"349","EGFR",0.00862866177872798,0.327945570528956,-1.98827608899566,3.56940069998076e-05,-0.451686976788706,-0.45906458204869,7.81154584933875e-08,0.779632547317661,2303,0.0234287496564551,0.219335334140922,0.896515153755364,0.724880754828209,0.0292053660209952,-2.55601471089882,0.07819445299722,0.190129968119927,"Buffering","Buffering","Scaling","Scaling"
"350","EHBP1L1",0.0678686647390387,0.133377033161014,-0.31020027290304,0.00731025090613441,-0.245782903733078,-0.360885085898639,0.000188128862753706,0.379159936894092,2306,0.443573540623023,0.0439113445124322,1.23999826841599,0.655839106577031,-0.0303774037187849,-2.19127198030393,0.336455596076424,0.0742887482312171,"Buffering","Buffering","Buffering","Buffering"
"351","EHD1",0.00502290177854187,0.201386810946797,0.441155450535171,9.27311627916012e-07,-0.365332774966954,2.61743630771605,1.38771085961837e-09,0.566719585913751,2307,0.129114912974569,0.0708782518308954,0.269309431065893,0.130282242777188,-0.097904868058199,-1.30855667568347,0.0172177966445492,0.168783119889094,"Buffering","Buffering","Buffering","Scaling"
"352","EHD2",0.565663974197553,-0.0733656883705863,-0.798858249840118,2.82281705119425e-06,-0.420103188370586,-0.377292903256596,0.0109577258241189,0.3467375,2308,0.424319758430101,-0.130643979304835,-8.60713666580172,0.0769982976741457,-0.316341443631976,-1.7926442387989,0.36594599955292,0.185697464327141,"Anti-Scaling","Scaling","Buffering","Scaling"
"353","EHMT2",2.61138662831259e-14,0.503906684302389,0.839856030656294,3.07766335291818e-07,-0.347264853244669,-0.24945056259546,6.58641722699062e-22,0.851171537547058,2314,0.00525986549656886,0.160796577242884,0.466689199454708,0.939425019494405,-0.00461200690362184,-0.978594240116256,0.0229913913770954,0.165408584146506,"Buffering","Buffering","Scaling","Scaling"
"354","EI24",0.000389062396835593,0.260625782793259,1.35802381396621,1.69809153817341e-12,-0.481106123797803,-0.416011910618109,6.56353966731722e-15,0.741731906591061,2315,0.0400600939773438,0.203509032083049,0.778643840064246,0.00913961542388284,-0.155349669349335,-0.140029161683552,0.00120106580142864,0.358858701432384,"Buffering","Buffering","Scaling","Scaling"
"355","EIF2B1",0.000110545271166011,0.25391436422272,1.14595278173973,9.4564407580211e-08,-0.400460325707909,-0.571991024520342,1.6938995361626e-12,0.654374689930629,2324,0.0297933399777878,0.111641887532365,0.310957895008395,0.0139884634531498,-0.100222931788065,-0.346735140042047,0.00036317456101103,0.21186481932043,"Buffering","Buffering","Scaling","Scaling"
"356","EIF3B",9.81548635272852e-11,0.331685314060449,-1.39692685645674,1.91264442562307e-14,-0.424303306929438,-0.153905290936874,6.09837157162153e-27,0.755988620989887,2334,0.00837013611836586,0.108694235934069,0.202528537472588,0.507726674912827,-0.0221721702314154,1.66766347649959,0.00708658578605931,0.130866406165485,"Buffering","Buffering","Scaling","Scaling"
"357","EIF3K",2.56696943576371e-06,0.55092338391767,0.527589606573678,5.60352268860948e-11,-0.565488240013954,-1.43567719548923,9.17705987188847e-15,1.11641162393162,2343,0.175402610627864,0.0750825562711012,0.341906805525628,0.589680040021894,-0.0438198095080539,12.0238101589116,0.203532688577702,0.118902365779155,"Buffering","Buffering","Scaling","Scaling"
"358","EIF4B",9.37517486976373e-05,0.291487642989846,3.72992857264027,9.44370861009537e-07,-0.392106006719355,-0.486352792213752,8.65112345750914e-12,0.683593649709201,2349,0.00153891582513373,0.19495508819185,0.266759713433865,6.06753085461893e-05,-0.219498111247154,-0.221532695088043,2.204996499078e-07,0.414453199439004,"Buffering","Buffering","Scaling","Scaling"
"359","EIF5B",1.72348944563556e-08,0.196306594794095,0.200863850297542,0.233215482079146,-0.0910421801346801,-2.13828394678295,0.000791052673375194,0.287348774928775,2364,0.0489650750198943,0.103720037181375,0.192991912870798,0.920508996418229,0.0075907599090101,1.75783829094577,0.262950911629345,0.0961292772723648,"Buffering","Buffering","Buffering","Buffering"
"360","ELMO1",0.372906199514729,-0.0680791890985422,4.4340823384803,0.000442917401102348,-0.229130556570732,-2.1907919922057,0.0515063065081482,0.16105136747219,2375,0.518787198785461,-0.0712872707858555,5.42943039949944,0.359605985409797,-0.0710532589309886,2.31430182309887,0.998456227012549,-0.00023401185486694,"Buffering","Buffering","Buffering","Buffering"
"361","EMILIN2",0.0328439817782272,0.331823545186377,0.611629355979135,0.001112065132573,-0.286872212389381,0.496561421795396,0.000142224815245072,0.618695757575757,2403,0.473821201667073,-0.0858663301125266,-1.41771578837589,0.0251417533061691,0.204985081709213,2.188804911754,0.0338785526173313,-0.290851411821739,"Buffering","Anti-Scaling","Scaling","Scaling"
"362","EML2",0.00594428310412027,0.352664920634921,-4.44233509955388,8.80792981754712e-09,-0.481890634920635,-0.338094681487633,7.54365553873e-09,0.834555555555555,2406,0.361671787635038,0.11019544926986,1.07077992008046,0.0166612462076825,-0.20890183411853,-0.579588368537769,0.0158459210556706,0.319097283388391,"Buffering","Buffering","Scaling","Scaling"
"363","EML3",0.0113043512268737,0.211594568780734,-0.54180056416487,0.00599747624220665,-0.240889508409681,-0.331264116905969,6.8845247730575e-06,0.452484077190415,2407,0.362595996190785,0.0603729563171812,1.3696501273613,0.0763347772459131,-0.104600147171967,-0.250740705192083,0.014126509102724,0.164973103489148,"Buffering","Buffering","Buffering","Buffering"
"364","ENDOD1",0.000915836775899087,0.405307619362838,0.733424249879824,4.84256586091166e-08,-0.596181916336205,2.68517430817805,3.10363175744939e-11,1.00148953569904,2412,0.430395992949446,0.0582685478568536,1.36078885668548,0.263477815627745,-0.0983414488916618,-1.47594871997527,0.131226567376778,0.156609996748515,"Buffering","Buffering","Scaling","Scaling"
"365","ENOSF1",2.61076096685444e-05,0.450148107177974,-5.26349940084937,2.96738028000628e-11,-0.432867402081285,-0.411557763460806,2.08277163686516e-13,0.883015509259259,2420,0.441759934625801,0.0966353251560568,1.92040994232863,0.0672434633637656,-0.156192731524402,-1.35985856396589,0.0725985502375911,0.252828056680459,"Buffering","Buffering","Scaling","Scaling"
"366","ENPP4",0.00504519863572408,0.246502913530417,0.207188156240081,2.00820599104013e-06,-0.545075078345944,0.280572100230987,3.5660739848735e-10,0.791577991876361,2424,0.196262089264216,0.11075277845853,0.800368712824795,3.90533989613568e-05,-0.355777761697536,-0.178082316974719,1.07456208493482e-05,0.466530540156066,"Buffering","Scaling","Buffering","Scaling"
"367","EP400",0.000122795582853326,0.247898097389056,-0.791777867030783,1.77633868964392e-10,-0.409687741287939,-0.186786411921006,9.59281752860499e-15,0.657585838676995,2435,0.48753999632641,0.0389292222662699,0.756021658880774,0.0335214281816302,-0.0874369611024407,-0.19130389298866,0.02002752389461,0.126366183368711,"Buffering","Buffering","Buffering","Scaling"
"368","EPB41L3",0.22756168930533,-0.194791224188791,-0.853323259109417,0.194580934860029,0.140102942477876,-0.934667589768959,0.0449032201211688,-0.334894166666667,2439,0.266592850124022,-0.077887780265842,6.4411424804479,0.855005584816317,0.00968813971468677,0.828574149976451,0.229505445408767,-0.0875759199805288,"Buffering","Buffering","Anti-Scaling","Anti-Scaling"
"369","EPB41L5",0.232599814878591,0.122956396349862,0.972253592329422,0.0591795549865766,-0.311708664977699,17.8024589346194,0.0189343789609654,0.434665061327561,2442,0.0248514730334896,0.311055334286807,0.504951083311367,0.00855382789884414,-0.372540651992009,-0.345031305566885,0.000369226546985286,0.683595986278815,"Scaling","Scaling","Buffering","Scaling"
"370","EPDR1",0.830631189995962,-0.0276590048587632,-0.99857423197674,0.227076579495053,-0.140804360262853,-0.607689146344129,0.420452747364486,0.11314535540409,2447,0.307803708901781,0.231265585806757,1.1102217960902,0.969024404133452,0.00672627041011234,1.63680095070886,0.337317961244975,0.224539315396645,"Buffering","Buffering","Buffering","Buffering"
"371","EPN1",0.858995925634473,0.0134117913832199,1.63705681818182,0.00294368145128525,-0.192547467876039,-3.02398844274047,0.0174666915095668,0.205959259259259,2459,0.3155093210824,0.0533004466552731,0.204309572088084,0.000199695162261306,-0.283311308791889,-0.320796032982921,4.5749915158845e-05,0.336611755447162,"Buffering","Scaling","Buffering","Buffering"
"372","EPS8L1",0.583932138259287,0.0771784807256235,0.420000650883024,2.63496076613278e-06,-0.501931519274377,0.57511542478703,0.000452564641455238,0.57911,2467,0.596747546313946,0.0635549918402741,1.1793941990247,0.00107350642484536,-0.319786944530634,-0.379264098143332,0.00411989353716773,0.383341936370908,"Buffering","Scaling","Buffering","Scaling"
"373","ERCC1",7.06173971065703e-06,0.34112820861678,0.270106458516947,1.7331111961826e-11,-0.479694569160998,-1.41261170594458,6.00489746062144e-17,0.820822777777778,2479,0.743106702293979,-0.0583310025917304,-2.77243746972849,0.473527938790162,-0.129328258822257,-1.40576164756088,0.738347657225174,0.070997256230527,"Buffering","Buffering","Scaling","Scaling"
"374","ERCC2",0.577562417659344,0.041769351680066,1.09034855056064,5.84422560090015e-14,-0.533791001855288,-0.642544374661179,5.99451635954818e-10,0.575560353535354,2480,0.813691989917881,0.013963695358927,0.463134057985355,0.201458990569077,-0.0963798267225827,-2.34765956669031,0.173312818506858,0.11034352208151,"Buffering","Buffering","Buffering","Scaling"
"375","ERCC3",0.00780714808096681,0.17649880050505,1.01620510304622,0.000267968827616938,-0.402533977272727,-0.710141134392365,4.47725125152936e-06,0.579032777777778,2481,0.148174155801573,0.119064493381358,0.464954194065013,0.226032476458301,-0.145333705348765,-1.03829716340745,0.0604894302816057,0.264398198730123,"Buffering","Buffering","Buffering","Scaling"
"376","ERF",0.000113098281409164,0.419496995464853,-3.78014229512002,8.57076196820573e-08,-0.360628930461074,-0.246713368645874,2.07312915561099e-10,0.780125925925926,2486,0.17335952038083,0.320117543405571,2.41015766220958,0.561737739636879,-0.0781756628894361,-1.75731164394768,0.111027181290501,0.398293206295007,"Scaling","Buffering","Scaling","Scaling"
"377","ERMP1",0.00675864360069154,0.273482333833083,0.776082039315993,2.92900901489122e-21,-0.705889454199281,-1.36899065363461,9.91885760348985e-17,0.979371788032364,2499,0.00677989459719588,0.225463684146869,0.447694675347612,6.55356851930895e-07,-0.327690845880314,-0.392601305577328,1.43586464510448e-08,0.553154530027183,"Buffering","Scaling","Scaling","Scaling"
"378","ERP29",8.2432582183647e-09,0.397662048615682,0.673894212036422,1.20826495597238e-12,-0.46113389245362,-0.3198838992378,1.89585665519078e-21,0.858795941069301,2501,0.0154805982493732,0.253411803288574,0.755371495849106,0.0167998057394864,-0.205265059145563,-0.579409946578992,0.000322429977204139,0.458676862434137,"Scaling","Buffering","Scaling","Scaling"
"379","ETFB",0.693285595835295,-0.0409510358688929,-0.301907314883484,4.99825087398786e-16,-0.529105328798186,-0.108809346964804,2.80576103614131e-05,0.488154292929293,2516,0.0275182252742403,-0.156897678116801,-0.733142082943917,0.108786018481048,-0.120640710265151,-1.52350768823702,0.683608580964692,-0.0362569678516497,"Anti-Scaling","Buffering","Buffering","Scaling"
"380","ETHE1",0.274032707369899,0.126459274376417,0.434407274508702,4.20491714113423e-06,-0.441102947845805,1.01930077822642,3.09518182592838e-05,0.567562222222222,2520,0.421821650226867,-0.123727634262438,-2.27298895327768,0.559635644877052,-0.0861245005514599,-2.7803984787566,0.84157803829301,-0.0376031337109776,"Anti-Scaling","Buffering","Buffering","Scaling"
"381","EXOC2",6.80717336777597e-06,0.309946275589979,7.99826777337911,0.000998116628525516,-0.245296873805702,-0.358135606338758,6.61107973035445e-10,0.555243149395681,2532,0.814073914528965,0.00771519487405164,0.350993120635927,0.907519814146602,-0.00414563901166281,0.276627931276284,0.775975147589625,0.0118608338857144,"Buffering","Buffering","Scaling","Buffering"
"382","EXOC3",1.36802098905567e-17,0.39476458374187,0.940506665167992,7.76738981436254e-09,-0.417146422344003,-0.182509998014654,2.30888578097646e-19,0.811911006085873,2533,0.692078911997405,0.00927922438471758,0.635160534626153,0.131149573079272,-0.0652481493956726,-0.359646625470168,0.101280398155765,0.0745273737803901,"Buffering","Buffering","Scaling","Scaling"
"383","EXOSC3",1.0999642139703e-05,0.304971251874063,-123.539341733709,4.03231422143811e-23,-0.523852145476342,-0.237614717578762,2.01249082403398e-23,0.828823397350405,2544,0.104259604373457,0.0773381655252293,0.372381452900968,0.644297752564403,-0.0193753061180638,24.5126714060862,0.0471479649414466,0.0967134716432931,"Buffering","Buffering","Scaling","Scaling"
"384","EXOSC5",0.000451533366981348,0.360864210128496,2.12926521056017,5.56363070674734e-11,-0.507162641723356,-0.433164952034365,1.98842230867641e-12,0.868026851851852,2546,0.209286731757726,0.0753822651171038,0.811811576191915,0.438044223973808,0.0409784693907783,1.49631596756013,0.605269610173435,0.0344037957263255,"Buffering","Buffering","Scaling","Scaling"
"385","F13A1",0.261837384381026,-0.182967525596472,0.48236497766294,0.740239272732194,0.0685050266976779,0.425350649817611,0.254907510247771,-0.25147255229415,2563,0.175674155226841,-0.164744356975132,-2.40675281385477,0.443680363912683,-0.145240781118257,-4.31836322009343,0.923823807797614,-0.0195035758568751,"Anti-Scaling","Buffering","Anti-Scaling","Buffering"
"386","FADD",0.0103447102164982,0.140248243989021,-0.210988496576208,0.00118855630711777,-0.247390026191503,-0.283264846463851,8.93118868002717e-06,0.387638270180524,2576,0.238118258301554,0.0835920228735864,6.62651781613454,0.657554547227841,-0.031430876847706,-0.779164444764236,0.210212626033255,0.115022899721292,"Buffering","Buffering","Buffering","Buffering"
"387","FADS2",0.553729913608786,-0.0695971513230181,-1.30749258499912,0.108749690177643,0.164886893203883,-1.33053150626621,0.0801388116154644,-0.234484044526902,2578,0.525645673098854,0.144340290524377,3.04684012139069,0.899825091824849,0.0214460369085379,2.70854468467936,0.627627182886845,0.122894253615839,"Buffering","Buffering","Buffering","Anti-Scaling"
"388","FADS3",0.0234794303897068,0.162275530092885,-0.534300201878944,0.858186517097364,-0.013630580814987,-0.446142337864421,0.0486521496692444,0.175906110907872,2579,0.2625729424972,0.0884465233211542,0.768222153821836,0.302028054132116,0.118434976873732,1.09041211597644,0.810330875227179,-0.0299884535525774,"Buffering","Anti-Scaling","Buffering","Buffering"
"389","FAHD2A",0.36282567166993,0.0716814674523006,-0.501236605273886,0.885579781330653,-0.0184797979797984,-0.717150126093877,0.528882276765572,0.090161265432099,2584,0.238340817720257,0.117096918196036,2.12117300862225,0.185285991987275,-0.133745408965303,-0.437313080769288,0.0602726424627348,0.250842327161339,"Buffering","Buffering","Buffering","Buffering"
"390","FAM105A",0.000439024401678522,0.398198998676341,1.41919457245452,0.0020899229286213,-0.651745186200025,-17.4723431259554,4.59807430342654e-06,1.04994418487637,2588,0.0648685009457417,0.157385497488871,0.682636086887698,0.0686748905522617,-0.301908488263137,-0.754911620694665,0.0106615703744606,0.459293985752007,"Buffering","Scaling","Scaling","Scaling"
"391","FAM111A",0.357411548941156,-0.0666499185280739,-2.92049133406581,0.000434492941219424,-0.292656350124646,-1.10700087709162,0.0175228427813222,0.226006431596572,2590,0.53927935798809,0.0469183526319354,0.579276800094663,0.323514890982287,-0.113834664895473,-1.54746535196689,0.192289545845039,0.160753017527408,"Buffering","Buffering","Buffering","Scaling"
"392","FAM114A1",0.153643838696269,0.147503480024969,6.14920109564202,1.33316661853925e-09,-0.366118535341461,-0.689106851336789,8.91645472683245e-06,0.51362201536643,2591,0.464988488111926,0.0874867171971577,0.668068105105843,2.49376336747431e-05,-0.268054301306089,-0.78478774356969,0.0107857243400845,0.355541018503246,"Buffering","Scaling","Buffering","Scaling"
"393","FAM118B",0.25028183244438,0.115705210040769,1.85889003270537,0.000609770262160616,-0.283632216030813,-4.30339247477928,0.000439565661713447,0.399337426071581,2595,0.453488833581074,0.0958282342532128,1.28541169602571,0.4225139542902,-0.101915913044877,-8.50387972464354,0.238180756967167,0.19774414729809,"Buffering","Buffering","Buffering","Scaling"
"394","FAM126A",0.148872856425918,0.131100990182982,-0.258275126200223,0.421326342240191,-0.0624448185371298,-0.149269577350294,0.0646189267335823,0.193545808720112,2601,0.364669779196227,0.104827610644299,0.893970230684117,0.789783462775759,0.0302842232182444,1.61313746815244,0.567152106201831,0.0745433874260547,"Buffering","Buffering","Buffering","Buffering"
"395","FAM76B",1.02676473633188e-05,0.308650933047535,-1.19826675870445,1.40756334009471e-07,-0.386359209626692,-0.282071754421575,6.96096925915069e-14,0.695010142674227,2647,1.87065372191743e-05,0.375142869422678,0.251369233046947,0.00917018368215796,-0.187479794258979,-0.343822514143413,2.80621128001388e-07,0.562622663681658,"Scaling","Buffering","Scaling","Scaling"
"396","FAM8A1",2.80989345348098e-06,0.32256578571968,0.822436899907214,1.42898226288478e-12,-0.597089435203641,-0.363258609985897,7.81670208843564e-20,0.919655220923321,2652,0.650707624866689,0.0326856737815137,0.799111375841888,0.0174311515696831,-0.137827581346458,-0.0891057346822523,0.0143095584025581,0.170513255127971,"Buffering","Buffering","Scaling","Scaling"
"397","FAP",3.78392625255186e-05,-1.33589499158249,-3.99115194124178,0.707144946337448,0.179729267676768,12.5609157794416,0.00627392201536706,-1.51562425925926,2661,0.621949165923034,-0.111412583368604,-1.25808371716227,0.0637209214794478,0.502815295498872,2.79185524651265,0.055753219798009,-0.614227878867476,"Anti-Scaling","Anti-Scaling","Anti-Scaling","Anti-Scaling"
"398","FARP2",0.00903714700331476,0.143465731028231,0.396895249824245,0.000455324737668787,-0.271512417119917,-1.16186899504757,3.67558388107925e-06,0.414978148148148,2664,0.874643504450206,0.0143050241490073,57.8194361968348,0.969726237981065,0.00300309241537462,-4.19305870998987,0.912863560074596,0.0113019317336327,"Buffering","Buffering","Buffering","Scaling"
"399","FARS2",6.88908828517757e-08,0.326391011235955,0.543606237322515,6.6530829238984e-10,-0.493345723457922,-0.418625053247742,1.29051722219066e-18,0.819736734693878,2665,0.00014061147957503,0.285871308452914,0.376806013148737,0.0218123245433915,-0.27079441502371,-0.405097917657899,7.54018776538357e-05,0.556665723476624,"Scaling","Scaling","Scaling","Scaling"
"400","FARSB",0.0579210186222746,0.11329950547138,-0.220911796257173,7.768440968823e-05,-0.276522253787879,-0.0921513915581754,4.97001975835825e-06,0.389821759259259,2667,0.284911421108247,0.138500398436057,1.09340222076232,0.00114290623281443,-0.286452178059324,-0.18199271630299,0.0060968329790091,0.424952576495381,"Buffering","Scaling","Buffering","Scaling"
"401","FASTKD2",0.000325472334153735,0.245757407407407,0.296164629481701,5.99633329397518e-05,-0.437493333333333,-14.7800538108064,8.11067512992318e-08,0.683250740740741,2671,0.351315476811727,0.0940504836048987,1.93416396701361,0.898948580254736,-0.0152768293808212,-2.28850724765066,0.464568772710545,0.10932731298572,"Buffering","Buffering","Buffering","Scaling"
"402","FAU",0.000836366585110629,0.200504498171731,0.248583138380737,3.12251661365756e-11,-0.4414090284425,1.14339775462864,6.02037686717929e-15,0.641913526614231,2676,0.521534670411618,0.038643000384064,0.903586479726449,0.282114286709478,-0.0802992459188889,-1.44038242582372,0.147002465669989,0.118942246302953,"Buffering","Buffering","Buffering","Scaling"
"403","FBL",0.000685429761511802,0.489939871504157,-5.01081952606097,3.72765862657664e-07,-0.436558276643991,-0.416852636381579,2.29073754459953e-08,0.926498148148148,2678,0.649037008187122,0.0380163240164514,0.78241280713715,0.0264424365176668,-0.177163261344266,-0.594262543677103,0.0233981057246611,0.215179585360717,"Buffering","Buffering","Scaling","Scaling"
"404","FBXL18",5.7141291807935e-07,0.321074033140385,-1.15599663671455,2.59199173061644e-08,-0.378064919039643,-0.253427661688636,1.48212872792837e-16,0.699138952180028,2692,0.00156726663055507,0.193055694771005,0.178344698229672,0.0489984487036774,-0.136228893299185,-0.958482461576252,4.35090471993637e-05,0.32928458807019,"Buffering","Buffering","Scaling","Scaling"
"405","FBXO21",0.000939598223078518,0.426392395024352,0.352815146762312,1.16848896893264e-09,-0.750680886455573,0.487371682034601,5.8179599466862e-13,1.17707328147992,2698,0.0227188623533033,0.277139470251195,1.01513957539347,3.43586208434028e-05,-0.41527950295577,-0.241975359599534,2.10449210607262e-06,0.692418973206965,"Scaling","Scaling","Scaling","Scaling"
"406","FCGBP",0.397556307549886,0.144198225154724,0.483237874330885,0.93456946838969,0.0125091274103626,0.769683703436105,0.501332869257143,0.131689097744361,2715,0.573789936177762,-0.072790069333177,-1.24374117310699,0.450091643308869,-0.0996247402157058,-1.11445192737951,0.855967352193254,0.0268346708825288,"Buffering","Buffering","Buffering","Buffering"
"407","FCGRT",0.00219092170252983,0.31086947845805,0.159846375836695,3.30653119780681e-06,-0.425799965986394,0.382375199828754,6.45251864650771e-10,0.736669444444444,2720,0.0852143851677288,0.118803755935779,0.213793882890997,0.679456564444599,-0.0415701632062907,5.12334654388336,0.116600029801289,0.16037391914207,"Buffering","Buffering","Scaling","Scaling"
"408","FCHSD2",0.000470009591943104,0.243558059146894,0.263093433686858,6.70326357241605e-07,-0.325839403953386,0.409512866605995,9.65756261375384e-11,0.56939746310028,2723,0.080891407804288,0.0864316034903734,0.303149177059024,0.739307796240539,0.0224695956043415,2.1632499799535,0.389160136192965,0.0639620078860319,"Buffering","Buffering","Buffering","Scaling"
"409","FDX1",2.58324256720869e-07,0.357256322762997,0.685232304037417,1.21047368524292e-10,-0.522703572975067,-0.61596289683926,3.47139306532115e-18,0.879959895738065,2729,0.0391383469976047,0.197050126302141,0.60587713983077,0.00260170522498776,-0.201207566229446,-0.304482659289195,0.000244176518140603,0.398257692531587,"Buffering","Buffering","Scaling","Scaling"
"410","FEN1",0.53118833910791,0.0465345178872318,-0.1955320466504,0.0593125212473174,-0.144265312084333,-0.170544027813437,0.0307209742969978,0.190799829971565,2734,0.771475435735727,0.0223955616072649,-5.07826276894265,0.63447551358791,-0.045595667271622,-1.68523340238851,0.534800226558553,0.0679912288788869,"Buffering","Buffering","Buffering","Buffering"
"411","FHL2",0.355046130408581,-0.141138825757576,1.90741873655813,0.244380213318556,-0.216140492424242,1.85896203012559,0.738662460300595,0.0750016666666666,2761,0.644382429603123,-0.0898568193802425,-3.55222350427175,0.726295001496535,-0.0551329386946623,-2.62903824122444,0.884028591880862,-0.0347238806855802,"Buffering","Buffering","Anti-Scaling","Buffering"
"412","FIBP",4.68611868391608e-05,0.246282833186231,0.370586545071265,0.00199626880463841,-0.195655931218378,2.57031131139027,1.54970108471283e-08,0.44193876440461,2765,0.151121044581602,0.0896332446408672,0.573915856823387,0.425793642434792,0.0470862582778938,0.655694668659545,0.565450078561926,0.0425469863629734,"Buffering","Buffering","Buffering","Buffering"
"413","FKBP11",0.516208953916739,-0.0814282474441669,-1.04482596214467,0.0679869540108606,0.218784491677128,-1.32852321970649,0.0535533650317109,-0.300212739121295,2773,0.746835898167698,0.0474875118220403,58.3505320917313,0.396235236468853,0.121844127413108,4.1618218147486,0.686802190340431,-0.0743566155910674,"Buffering","Anti-Scaling","Buffering","Anti-Scaling"
"414","FKBP2",0.00174513488468425,0.228132294162149,0.487664516099565,3.02744523037039e-06,-0.374834982223438,-3.77633918518663,9.68533314066255e-11,0.602967276385586,2778,0.25439050214867,0.0692565332974999,0.438945258322399,0.0108895863632158,-0.189064926617979,-0.583829155642928,0.00206193826017883,0.258321459915479,"Buffering","Buffering","Buffering","Scaling"
"415","FKBP5",0.915165654811961,-0.0142902189920366,-2.5156362348537,0.0360346335988512,-0.303184799931208,-0.892443836093766,0.0696564170253547,0.288894580939172,2781,0.198410392005325,0.120892078861845,1.1304751040235,0.94109271787335,0.00749400026066266,2.73490105339003,0.335924406644507,0.113398078601183,"Buffering","Buffering","Buffering","Scaling"
