"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss"
"1368","SRSF8","SRSF8",0.0207721602210809,0.539518738558818,0.0579713332941993,-0.332653419139798,0.0008453099891905,0.872172157698616,"sp.Q9BRL6.SRSF8_HUMAN",0.144583235764621,0.168074881221351,0.0262031769829696,0.241607616046105,0.572254860858981,-0.0735327348247544,"Scaling","Scaling","Buffering","Anti-Scaling"
"1369","SRXN1","SRXN1",0.196008156166502,0.613632429462958,0.880277460958457,-0.0715351922814138,0.171059593184356,0.685167621744372,"sp.Q9BYN0.SRXN1_HUMAN",0.473477733294189,0.305352246370017,0.315936986937211,-0.434614264467482,0.0838108774133832,0.739966510837499,"Scaling","Buffering","Scaling","Scaling"
"1370","SSH3","SSH3",0.506299547381611,-0.254407912818896,0.254495687551681,-0.478714542413824,0.6539404680247,0.224306629594929,"sp.Q8TE77.SSH3_HUMAN",0.620026711666487,-0.112662788151108,0.277879274577726,-0.282598168899737,0.552150510156421,0.169935380748629,"Anti-Scaling","Scaling","Anti-Scaling","Scaling"
"1371","SSNA1","SSNA1",0.0137560975477074,0.251379938419817,0.064590358669459,-0.326853196251276,0.00208643446561756,0.578233134671092,"sp.O43805.SSNA1_HUMAN",0.483686448148261,0.244267859301116,0.304953904377443,-0.235146142802185,0.177217595832795,0.479414002103301,"Scaling","Scaling","Buffering","Buffering"
"1372","SSR1","SSR1",0.115744753434786,0.334695216295622,0.113512686154932,-0.303553899739835,0.0157311191927299,0.638249116035457,"sp.P43307.SSRA_HUMAN",0.232238991450718,0.175650143773861,0.514045326019383,-0.132402186282321,0.171563464595972,0.308052330056181,"Scaling","Scaling","Buffering","Buffering"
"1373","SSR3","SSR3",0.234036483912599,0.381081238057794,0.26803303282653,-0.317918487982408,0.0890448493671232,0.698999726040202,"sp.Q9UNL2.SSRG_HUMAN",0.554343259316741,-0.137806986016519,0.788729767316153,-0.0668816399086439,0.813606745733564,-0.0709253461078746,"Scaling","Scaling","Anti-Scaling","Buffering"
"1374","SSRP1","SSRP1",0.0811408349596479,-0.300121323505506,0.437976858486784,-0.139729813114059,0.441866453465487,-0.160391510391447,"sp.Q08945.SSRP1_HUMAN",0.46883464540377,0.129150121549792,0.135196370109876,0.253804574967732,0.555845083332935,-0.12465445341794,"Anti-Scaling","Buffering","Buffering","Anti-Scaling"
"1375","SSSCA1","SSSCA1",0.224344454649956,0.233245129766811,0.806630803509719,-0.0336858834508211,0.183692748346014,0.266931013217632,"sp.O60232.SSA27_HUMAN",0.255695951381159,0.263672085553917,0.398710545345599,-0.200092641279979,0.105971744839923,0.463764726833896,"Buffering","Buffering","Scaling","Buffering"
"1376","ST14","ST14",0.759543016784358,-0.294863781798739,0.590189745672737,-0.56254888981505,0.826109308806186,0.267685108016311,"sp.Q9Y5Y6.ST14_HUMAN",0.820176630497805,0.144130750108885,0.145491621997793,-0.768231532230189,0.193412205823627,0.912362282339074,"Anti-Scaling","Scaling","Buffering","Scaling"
"1377","ST3GAL4","ST3GAL4",0.334296078704784,0.437715490007905,0.156254474539527,-0.40079008419226,0.0721068795606026,0.838505574200165,"sp.Q11206.4.SIA4C_HUMAN",0.1083475467794,0.575086535619407,0.045748440606831,-0.526849492716996,0.00636130628874566,1.1019360283364,"Scaling","Scaling","Scaling","Scaling"
